Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,sentiment,Vehicle_Age_< 1 Year,Vehicle_Age_> 2 Years
0,25,1,25.0,1,0,2630.0,152.0,143,0,0,True,False
1,34,1,15.0,0,1,32261.0,124.0,295,0,0,False,False
0,37,1,50.0,1,0,26567.0,160.0,248,0,0,False,False
0,29,1,28.0,1,0,22851.0,153.0,240,0,0,True,False
1,23,1,29.0,1,0,24668.0,152.0,261,0,0,True,False
0,24,1,13.0,1,0,23677.0,151.0,298,0,0,True,False
0,70,1,28.0,0,1,28985.0,124.0,74,0,0,False,False
1,51,1,48.0,0,1,2630.0,124.0,41,0,0,False,False
0,28,1,11.0,1,0,29080.0,152.0,253,0,0,True,False
0,35,1,46.0,1,0,2630.0,160.0,86,0,0,False,False
0,25,1,2.0,0,0,39464.0,152.0,46,0,0,True,False
0,24,1,12.0,0,0,2630.0,152.0,276,0,0,True,False
1,26,1,8.0,1,0,37124.0,160.0,47,0,0,True,False
1,64,1,27.0,0,1,2630.0,124.0,146,0,0,False,False
0,22,1,2.0,1,0,37068.0,152.0,81,0,0,True,False
0,26,1,4.0,1,0,50080.0,152.0,184,0,0,True,False
1,48,1,46.0,1,0,26395.0,26.0,61,0,0,False,False
1,23,1,14.0,1,0,25383.0,152.0,131,0,0,True,False
0,22,1,29.0,1,0,30881.0,152.0,47,0,0,True,False
1,44,1,29.0,0,1,35120.0,26.0,260,0,0,False,False
1,43,1,28.0,0,1,36982.0,124.0,227,0,0,False,False
0,42,1,14.0,0,0,34202.0,152.0,130,0,0,False,False
1,31,1,30.0,1,0,29248.0,152.0,157,0,0,True,False
0,40,1,28.0,0,1,27992.0,124.0,96,1,1,False,False
0,38,1,50.0,0,1,30840.0,152.0,89,0,0,False,False
1,27,1,10.0,1,0,26569.0,152.0,31,0,0,True,False
0,43,1,28.0,0,1,2630.0,26.0,281,1,1,False,False
1,23,1,30.0,1,0,29374.0,152.0,272,0,0,True,False
1,25,1,41.0,0,1,33832.0,152.0,59,0,0,True,False
0,21,1,13.0,1,0,26671.0,160.0,18,0,0,True,False
1,26,1,15.0,1,0,34623.0,152.0,165,0,0,True,False
0,24,1,28.0,1,0,76648.0,152.0,80,0,0,True,False
1,50,1,28.0,1,0,31728.0,124.0,250,0,0,False,False
1,48,1,29.0,1,0,44222.0,124.0,127,0,0,False,False
0,23,1,8.0,0,1,2630.0,160.0,135,0,0,True,False
1,21,1,35.0,0,1,30489.0,26.0,247,0,0,False,False
0,67,1,33.0,0,1,2630.0,26.0,62,0,0,False,True
1,50,1,28.0,0,1,33408.0,122.0,225,0,0,False,False
1,72,1,41.0,1,0,24312.0,124.0,36,0,0,False,False
0,26,1,11.0,1,0,43885.0,152.0,76,0,0,True,False
0,61,1,48.0,1,1,2630.0,103.0,107,0,0,False,False
1,38,1,28.0,0,1,32338.0,124.0,259,0,0,False,False
0,78,1,46.0,1,0,47935.0,11.0,260,0,0,False,False
0,45,1,11.0,0,1,32335.0,122.0,219,1,1,False,False
0,21,1,32.0,1,0,29681.0,152.0,193,0,0,True,False
1,41,1,28.0,1,0,37762.0,124.0,289,0,0,False,False
0,22,1,14.0,0,1,24147.0,152.0,61,0,0,True,False
0,37,1,46.0,0,1,24672.0,11.0,162,1,1,False,False
1,65,1,11.0,1,0,2630.0,120.0,257,0,0,False,False
0,28,1,30.0,1,0,26957.0,152.0,245,0,0,True,False
0,25,1,18.0,1,0,27249.0,152.0,183,0,0,True,False
0,42,1,28.0,1,0,36168.0,124.0,258,0,0,False,False
0,32,1,26.0,1,0,21131.0,8.0,217,0,0,False,False
1,21,1,8.0,0,1,49232.0,160.0,189,0,0,True,False
1,25,1,37.0,0,1,27499.0,152.0,206,1,1,True,False
0,80,1,32.0,0,1,46548.0,26.0,271,1,1,False,False
1,76,1,18.0,0,1,30359.0,26.0,70,0,0,False,False
1,51,1,48.0,0,0,2630.0,26.0,170,0,0,False,False
1,23,1,15.0,0,0,2630.0,160.0,242,0,0,True,False
1,68,1,8.0,0,1,34149.0,26.0,261,0,0,False,False
0,79,1,47.0,1,0,38948.0,26.0,266,0,0,False,False
1,26,1,28.0,1,1,42487.0,152.0,29,0,0,True,False
1,20,1,46.0,0,1,19105.0,160.0,214,0,0,True,False
0,48,1,28.0,0,1,47857.0,26.0,33,1,1,False,False
0,65,1,41.0,1,0,45231.0,124.0,197,0,0,False,False
1,41,1,28.0,0,1,40843.0,124.0,90,0,0,False,False
1,49,1,28.0,0,1,46134.0,124.0,286,0,0,False,True
0,25,1,11.0,0,1,47313.0,152.0,285,0,0,True,False
0,24,1,11.0,1,0,2630.0,152.0,292,0,0,True,False
0,41,1,28.0,0,1,47844.0,124.0,54,1,1,False,True
1,52,1,28.0,0,1,42568.0,26.0,130,1,1,False,False
0,22,1,46.0,1,0,43579.0,152.0,219,0,0,True,False
0,24,1,32.0,0,1,31431.0,152.0,83,0,0,True,False
0,20,1,36.0,1,0,34478.0,160.0,283,0,0,True,False
0,26,1,35.0,1,0,30173.0,152.0,206,0,0,True,False
0,55,1,47.0,0,1,37008.0,26.0,282,0,0,False,False
0,26,1,41.0,1,0,27446.0,152.0,278,0,0,True,False
0,22,1,8.0,1,0,33832.0,152.0,250,0,0,True,False
0,21,1,41.0,1,0,36693.0,160.0,207,0,0,True,False
1,35,1,6.0,1,0,34942.0,152.0,290,0,0,False,False
1,32,1,41.0,1,0,36055.0,152.0,251,0,0,True,False
1,43,1,28.0,0,0,59801.0,26.0,292,0,0,False,False
1,48,1,15.0,0,1,48684.0,26.0,269,0,0,False,False
0,55,1,28.0,0,1,56261.0,26.0,77,0,0,False,False
1,32,1,15.0,1,0,41810.0,152.0,234,0,0,True,False
1,45,1,30.0,0,1,28195.0,26.0,229,1,1,False,False
1,36,1,48.0,1,0,2630.0,124.0,184,0,0,False,False
1,25,1,41.0,0,1,20733.0,152.0,206,0,0,True,False
0,75,1,19.0,0,1,28547.0,124.0,157,0,0,False,False
1,40,1,28.0,0,1,46861.0,124.0,234,0,0,False,False
1,21,1,50.0,1,0,36986.0,160.0,199,0,0,True,False
0,79,1,31.0,0,1,2630.0,26.0,173,0,0,False,True
1,23,1,15.0,0,0,38174.0,152.0,20,0,0,True,False
1,50,1,0.0,0,0,2630.0,26.0,145,0,0,False,False
1,47,1,46.0,0,1,33461.0,26.0,281,0,0,False,True
1,43,1,15.0,0,1,2630.0,154.0,193,0,0,False,False
1,34,1,43.0,0,1,36726.0,124.0,20,0,0,False,False
0,22,1,2.0,1,0,24169.0,152.0,71,0,0,True,False
0,24,1,3.0,0,1,38669.0,152.0,137,0,0,True,False
1,72,1,15.0,1,0,45846.0,14.0,109,0,0,False,False
0,23,1,10.0,1,0,26527.0,152.0,59,0,0,True,False
0,26,1,28.0,1,0,31869.0,151.0,250,0,0,True,False
1,26,1,9.0,0,1,32304.0,152.0,67,1,1,True,False
1,53,1,28.0,0,1,44591.0,26.0,204,0,0,False,False
0,46,1,28.0,0,1,24457.0,122.0,166,1,1,False,False
0,22,1,8.0,0,1,35067.0,151.0,180,0,0,True,False
1,38,1,28.0,0,1,40434.0,124.0,260,0,0,False,False
0,26,1,11.0,0,1,31690.0,152.0,27,0,0,True,False
0,71,1,28.0,1,0,62080.0,26.0,57,0,0,False,False
0,25,1,16.0,0,1,27051.0,152.0,113,0,0,True,False
1,24,1,10.0,0,1,31833.0,152.0,95,1,1,True,False
0,32,1,35.0,0,1,32707.0,152.0,11,1,1,True,False
1,22,1,28.0,0,1,51988.0,152.0,49,0,0,True,False
0,31,1,28.0,1,0,31348.0,152.0,10,0,0,True,False
1,76,1,8.0,1,0,51248.0,7.0,196,0,0,False,False
1,68,1,14.0,1,0,20843.0,152.0,115,0,0,False,False
0,33,1,28.0,1,0,39083.0,152.0,144,0,0,True,False
0,25,1,14.0,1,0,36817.0,152.0,89,0,0,True,False
0,21,1,17.0,1,0,36589.0,160.0,51,0,0,True,False
1,73,1,28.0,0,1,37698.0,16.0,285,0,0,False,False
0,37,1,26.0,0,1,34533.0,22.0,30,0,0,False,False
0,48,1,48.0,0,0,2630.0,118.0,89,0,0,False,False
1,49,1,48.0,0,1,2630.0,15.0,145,0,0,False,False
1,63,1,28.0,0,1,35525.0,26.0,293,0,0,False,True
0,42,1,19.0,0,1,2630.0,26.0,19,1,1,False,False
1,45,1,28.0,1,1,36769.0,26.0,275,0,0,False,False
0,32,1,46.0,1,0,32883.0,152.0,181,0,0,True,False
1,70,1,31.0,0,1,2630.0,9.0,88,0,0,False,False
1,24,1,29.0,1,0,57061.0,152.0,41,0,0,True,False
0,72,1,28.0,1,0,51250.0,24.0,197,0,0,False,False
1,74,1,37.0,0,1,16998.0,124.0,87,0,0,False,False
1,45,1,28.0,0,1,44605.0,124.0,240,1,1,False,False
1,26,1,28.0,1,0,23907.0,152.0,218,0,0,True,False
0,26,1,28.0,1,0,31829.0,152.0,236,0,0,True,False
1,74,1,12.0,1,1,33406.0,26.0,176,0,0,False,False
0,38,1,28.0,0,1,77169.0,60.0,223,0,0,False,False
1,21,1,45.0,1,0,41236.0,152.0,12,0,0,True,False
1,24,1,36.0,0,1,24605.0,152.0,58,0,0,True,False
1,59,1,28.0,0,1,31291.0,26.0,273,0,0,False,False
0,72,0,28.0,1,0,37803.0,26.0,176,0,0,False,False
0,21,1,7.0,0,1,39912.0,160.0,195,0,0,True,False
0,54,1,39.0,0,1,44242.0,124.0,124,0,0,False,False
0,31,1,46.0,0,1,24200.0,152.0,21,0,0,True,False
1,64,1,28.0,0,1,2630.0,156.0,264,1,1,False,False
0,61,1,39.0,1,0,37700.0,26.0,253,0,0,False,False
1,26,1,3.0,1,0,24751.0,124.0,106,0,0,False,False
0,47,1,28.0,0,0,33932.0,60.0,110,0,0,False,False
0,33,1,36.0,0,0,38618.0,124.0,280,1,1,False,False
0,24,1,15.0,1,1,44688.0,152.0,146,0,0,True,False
1,73,1,28.0,0,1,48707.0,37.0,20,0,0,False,False
1,26,1,10.0,1,0,24032.0,152.0,298,0,0,True,False
0,22,1,28.0,0,1,56761.0,26.0,212,0,0,True,False
0,65,1,28.0,0,1,38834.0,26.0,231,0,0,False,False
1,38,1,23.0,1,1,24047.0,26.0,159,0,0,False,False
0,24,1,9.0,0,0,23974.0,152.0,12,0,0,True,False
0,25,1,10.0,1,0,23685.0,152.0,235,0,0,True,False
1,45,1,29.0,0,1,37389.0,26.0,73,0,0,False,False
1,25,1,46.0,1,0,40575.0,152.0,38,0,0,True,False
0,31,1,28.0,0,0,35934.0,156.0,10,0,0,True,False
0,23,1,6.0,1,0,21551.0,152.0,281,0,0,True,False
0,34,1,28.0,1,0,2630.0,152.0,154,0,0,False,False
0,44,1,28.0,0,1,2630.0,26.0,53,0,0,False,True
1,65,1,46.0,0,1,38658.0,26.0,79,0,0,False,True
0,36,1,29.0,1,0,29046.0,124.0,28,0,0,False,False
1,69,1,28.0,0,1,40125.0,26.0,267,0,0,False,False
1,25,1,22.0,1,0,2630.0,152.0,253,0,0,True,False
0,28,1,11.0,1,0,39228.0,26.0,140,0,0,True,False
0,50,1,50.0,1,0,28606.0,122.0,77,0,0,False,False
1,44,1,15.0,0,1,27591.0,154.0,62,0,0,False,False
0,31,1,47.0,0,1,35565.0,152.0,251,0,0,True,False
0,32,1,28.0,1,0,27673.0,152.0,136,0,0,True,False
1,35,1,45.0,0,1,32722.0,124.0,140,0,0,False,False
0,79,1,50.0,0,0,2630.0,124.0,91,0,0,False,False
1,25,1,28.0,0,1,70880.0,163.0,93,1,1,False,False
1,69,1,8.0,1,0,31116.0,26.0,57,0,0,False,False
0,46,1,28.0,0,1,30086.0,13.0,90,1,1,False,False
0,31,1,46.0,1,0,21825.0,152.0,241,0,0,True,False
1,57,1,37.0,1,0,33259.0,124.0,16,0,0,False,False
1,41,1,28.0,0,1,33812.0,124.0,97,1,1,False,False
1,21,1,18.0,0,1,36086.0,152.0,186,0,0,True,False
1,34,1,50.0,0,1,2630.0,157.0,187,0,0,False,False
0,25,1,8.0,0,1,29717.0,160.0,232,0,0,True,False
1,28,1,33.0,1,0,2630.0,160.0,169,0,0,True,False
1,25,1,8.0,1,0,40074.0,152.0,188,0,0,True,False
1,60,1,6.0,0,0,2630.0,156.0,123,0,0,False,False
1,24,1,28.0,0,1,90123.0,26.0,292,0,0,True,False
0,71,1,39.0,0,1,41365.0,154.0,276,0,0,False,False
1,53,1,28.0,0,1,54918.0,55.0,271,0,0,False,False
1,67,1,28.0,0,0,35943.0,154.0,12,0,0,False,False
0,29,1,18.0,1,0,29399.0,152.0,62,0,0,True,False
1,35,1,30.0,0,1,2630.0,154.0,275,0,0,False,False
0,22,1,39.0,0,1,14431.0,152.0,204,0,0,True,False
0,20,1,13.0,1,0,21597.0,160.0,121,0,0,True,False
0,24,1,9.0,0,1,45435.0,152.0,172,1,1,True,False
0,22,1,21.0,1,0,31549.0,152.0,284,0,0,True,False
1,58,1,28.0,1,0,2630.0,124.0,98,0,0,False,False
1,60,1,28.0,0,1,51912.0,124.0,283,0,0,False,False
1,30,1,50.0,0,1,33625.0,154.0,167,0,0,False,False
1,21,1,30.0,1,0,32461.0,152.0,208,0,0,True,False
1,43,1,31.0,1,0,2630.0,124.0,134,0,0,False,False
1,65,1,8.0,1,0,38058.0,26.0,10,0,0,False,False
0,20,1,15.0,0,1,37390.0,160.0,183,0,0,True,False
1,48,1,28.0,0,1,37667.0,26.0,210,1,1,False,False
1,25,1,16.0,0,1,24391.0,152.0,129,0,0,True,False
1,77,1,28.0,0,1,53273.0,13.0,115,1,1,False,True
0,23,1,3.0,1,0,21562.0,152.0,296,0,0,True,False
1,23,1,3.0,1,0,15760.0,152.0,107,0,0,True,False
1,48,1,28.0,0,1,24653.0,124.0,74,1,1,False,False
0,22,1,11.0,1,0,36580.0,152.0,171,0,0,True,False
0,26,1,28.0,1,0,29206.0,152.0,281,0,0,True,False
0,42,1,8.0,0,1,34494.0,26.0,48,1,1,False,False
0,25,1,41.0,1,0,27201.0,152.0,10,0,0,True,False
1,35,1,45.0,1,0,38392.0,26.0,178,0,0,False,False
0,27,1,18.0,1,0,38302.0,152.0,267,0,0,True,False
1,55,1,10.0,0,1,22432.0,26.0,145,0,0,False,False
0,23,1,27.0,0,1,24716.0,152.0,249,0,0,True,False
0,24,1,28.0,1,0,23812.0,152.0,189,0,0,True,False
1,65,1,29.0,1,1,39415.0,26.0,123,0,0,False,False
1,22,1,8.0,0,1,26690.0,152.0,12,1,1,True,False
0,23,1,18.0,0,1,42357.0,152.0,174,0,0,True,False
1,25,1,30.0,1,0,25761.0,152.0,57,0,0,True,False
1,47,1,43.0,1,1,42644.0,26.0,146,0,0,False,False
0,22,1,45.0,1,0,30265.0,152.0,69,0,0,True,False
0,33,1,17.0,1,0,2630.0,152.0,221,0,0,True,False
1,63,1,39.0,0,1,48388.0,26.0,263,0,0,False,False
0,25,1,8.0,1,0,35138.0,152.0,143,0,0,True,False
1,20,1,45.0,0,1,37622.0,160.0,31,0,0,True,False
0,58,1,28.0,0,1,40481.0,124.0,101,0,0,False,False
1,46,1,39.0,0,1,26702.0,124.0,198,0,0,False,False
1,24,1,36.0,1,0,21856.0,152.0,200,0,0,True,False
0,21,1,45.0,0,1,31338.0,160.0,197,0,0,True,False
1,79,1,28.0,0,1,33335.0,26.0,136,0,0,False,False
1,80,1,28.0,0,1,28568.0,26.0,199,0,0,False,False
0,25,1,28.0,1,0,55492.0,152.0,201,0,0,True,False
1,56,1,28.0,0,1,54522.0,26.0,231,0,0,False,False
1,23,1,46.0,1,0,23350.0,152.0,151,0,0,True,False
0,23,1,2.0,0,0,34032.0,151.0,53,0,0,True,False
0,53,1,29.0,0,1,35858.0,124.0,161,1,1,False,False
1,54,1,8.0,0,1,30151.0,26.0,58,0,0,False,False
0,24,1,8.0,0,0,51390.0,152.0,262,0,0,True,False
1,40,1,13.0,0,1,29866.0,26.0,172,1,1,False,False
1,65,1,28.0,0,1,2630.0,13.0,159,0,0,False,False
0,24,1,8.0,1,1,37125.0,152.0,230,0,0,True,False
0,24,1,41.0,1,0,48543.0,152.0,94,0,0,True,False
0,28,1,2.0,1,0,33673.0,152.0,154,0,0,True,False
0,22,1,15.0,0,1,22646.0,152.0,68,0,0,True,False
0,37,1,28.0,0,1,52996.0,157.0,149,0,0,False,False
1,35,1,50.0,0,1,2630.0,163.0,128,0,0,False,False
1,35,1,11.0,0,1,2630.0,156.0,46,1,1,False,False
1,46,1,28.0,0,1,31054.0,26.0,20,0,0,False,False
0,23,1,5.0,1,0,22949.0,152.0,299,0,0,True,False
0,31,1,15.0,1,0,41254.0,152.0,163,0,0,True,False
1,27,1,11.0,1,0,52803.0,152.0,146,0,0,True,False
0,25,1,30.0,1,0,33687.0,152.0,138,0,0,True,False
0,45,1,20.0,1,0,2630.0,124.0,19,0,0,False,False
1,33,1,41.0,1,0,34373.0,152.0,219,0,0,True,False
0,40,1,17.0,1,0,37988.0,124.0,255,0,0,False,False
0,55,1,28.0,0,1,39738.0,124.0,130,0,0,False,False
0,50,1,28.0,0,1,48490.0,124.0,231,0,0,False,True
0,25,1,8.0,1,0,42282.0,152.0,159,0,0,True,False
0,54,1,8.0,1,0,48679.0,124.0,19,0,0,False,False
1,23,1,6.0,1,0,23073.0,152.0,27,0,0,True,False
1,22,1,37.0,0,1,32537.0,152.0,213,0,0,True,False
1,67,1,28.0,0,1,51716.0,124.0,10,0,0,False,True
1,29,1,28.0,0,1,2630.0,122.0,67,1,1,False,False
0,27,1,2.0,1,0,2630.0,152.0,76,0,0,True,False
1,77,1,46.0,0,1,29131.0,26.0,190,0,0,False,False
1,42,1,28.0,0,1,58928.0,26.0,148,0,0,False,False
1,22,1,34.0,0,1,22401.0,152.0,289,0,0,True,False
0,44,1,50.0,0,1,72002.0,8.0,230,1,1,False,False
1,37,1,36.0,0,1,32547.0,124.0,276,1,1,False,False
1,49,1,28.0,1,0,28527.0,55.0,180,0,0,False,False
0,36,1,36.0,0,1,31355.0,157.0,262,0,0,False,False
1,48,1,28.0,0,1,47712.0,26.0,264,1,1,False,False
1,22,1,8.0,1,0,51263.0,152.0,272,0,0,True,False
0,22,1,46.0,1,0,23733.0,152.0,56,0,0,True,False
1,24,1,47.0,1,0,28435.0,152.0,138,0,0,True,False
0,34,1,8.0,0,1,51242.0,152.0,95,0,0,False,False
0,27,1,30.0,1,0,33780.0,152.0,246,0,0,True,False
1,60,1,31.0,0,1,2630.0,26.0,173,0,0,False,False
1,24,1,8.0,1,0,31355.0,152.0,226,0,0,True,False
1,41,1,28.0,0,1,32112.0,124.0,173,0,0,False,False
1,24,1,37.0,0,1,34902.0,152.0,260,0,0,True,False
1,53,1,8.0,0,1,32255.0,26.0,241,0,0,False,False
0,22,1,41.0,1,0,30741.0,152.0,105,0,0,True,False
0,26,1,30.0,1,0,28188.0,160.0,64,0,0,True,False
1,20,1,43.0,0,1,30788.0,160.0,273,0,0,True,False
1,33,1,21.0,0,1,2630.0,152.0,113,0,0,True,False
1,52,1,8.0,0,1,41821.0,26.0,159,0,0,False,True
0,58,1,46.0,0,1,26909.0,124.0,191,0,0,False,False
0,26,1,15.0,1,0,30728.0,152.0,223,0,0,True,False
1,29,1,12.0,0,1,25352.0,156.0,244,0,0,True,False
1,49,1,8.0,0,1,86084.0,4.0,226,1,1,False,False
0,56,1,28.0,0,1,34529.0,26.0,50,0,0,False,False
1,41,1,28.0,0,1,42304.0,124.0,254,0,0,False,False
1,21,1,47.0,1,0,41888.0,160.0,118,0,0,True,False
1,46,1,28.0,0,1,2630.0,156.0,283,1,1,False,False
0,65,1,15.0,0,1,35107.0,26.0,253,0,0,False,False
0,24,1,11.0,1,0,27490.0,152.0,259,0,0,True,False
0,48,1,8.0,0,0,2630.0,26.0,37,0,0,False,False
0,60,1,28.0,0,1,39176.0,124.0,101,0,0,False,False
1,64,1,35.0,0,1,50796.0,26.0,279,0,0,False,False
0,65,1,28.0,1,0,40017.0,124.0,155,0,0,False,False
1,47,1,37.0,0,1,47259.0,124.0,283,1,1,False,False
0,21,1,32.0,1,0,2630.0,152.0,112,0,0,True,False
0,23,1,8.0,1,0,34787.0,152.0,173,0,0,True,False
1,50,1,28.0,1,0,28054.0,124.0,291,0,0,False,False
0,21,1,8.0,0,1,50277.0,154.0,195,0,0,False,False
1,68,1,28.0,0,1,2630.0,156.0,273,0,0,False,False
1,52,1,28.0,0,1,28917.0,26.0,239,0,0,False,False
1,42,1,0.0,0,1,2630.0,124.0,267,0,0,False,False
1,36,1,8.0,0,1,30335.0,124.0,104,0,0,False,False
0,25,1,41.0,1,0,35865.0,152.0,55,0,0,True,False
1,24,1,28.0,1,0,47999.0,157.0,180,0,0,False,False
0,26,1,18.0,1,0,39439.0,152.0,118,0,0,True,False
0,25,1,37.0,0,1,22058.0,152.0,116,0,0,True,False
0,20,1,35.0,0,0,2630.0,160.0,249,0,0,True,False
1,47,1,14.0,0,1,2630.0,124.0,44,0,0,False,False
0,20,1,3.0,0,1,30212.0,160.0,53,0,0,True,False
1,80,1,32.0,0,1,31799.0,124.0,27,0,0,False,False
1,25,1,9.0,1,0,35321.0,152.0,162,0,0,True,False
0,65,1,28.0,0,1,44902.0,26.0,70,1,1,False,True
0,21,1,46.0,0,1,57059.0,160.0,274,0,0,True,False
1,26,1,33.0,1,0,39000.0,152.0,126,0,0,True,False
1,60,1,3.0,1,0,28115.0,124.0,164,0,0,False,False
1,25,1,41.0,1,0,28129.0,152.0,230,0,0,True,False
0,38,1,31.0,0,1,2630.0,154.0,288,0,0,False,False
1,69,1,18.0,0,1,33206.0,26.0,133,0,0,False,False
1,22,1,41.0,0,1,29169.0,152.0,95,0,0,True,False
1,49,1,51.0,0,1,44835.0,29.0,221,1,1,False,False
1,53,1,28.0,0,1,43219.0,124.0,289,1,1,False,False
1,28,1,7.0,1,0,33581.0,152.0,283,0,0,True,False
1,24,1,48.0,0,1,2630.0,26.0,256,1,1,False,False
0,23,1,21.0,0,0,37240.0,152.0,124,0,0,True,False
0,34,1,29.0,0,1,2630.0,156.0,46,1,1,False,False
1,58,1,38.0,0,1,26588.0,124.0,148,0,0,False,False
1,53,1,28.0,1,0,47158.0,124.0,14,0,0,False,False
1,66,1,28.0,1,0,34825.0,124.0,49,0,0,False,False
1,26,1,14.0,0,1,25283.0,124.0,252,1,1,True,False
0,24,1,45.0,1,0,24125.0,152.0,208,0,0,True,False
1,49,1,28.0,0,1,40086.0,124.0,198,0,0,False,False
1,22,1,36.0,0,1,54515.0,152.0,20,0,0,True,False
0,27,1,28.0,0,1,57512.0,152.0,292,1,1,True,False
1,44,1,18.0,1,1,2630.0,26.0,44,0,0,False,False
0,43,1,28.0,1,0,49072.0,26.0,154,0,0,False,False
1,24,1,8.0,1,0,58255.0,152.0,234,0,0,True,False
1,36,1,8.0,1,0,29159.0,124.0,41,0,0,False,False
0,66,1,15.0,1,1,53722.0,14.0,101,0,0,False,False
1,43,1,10.0,0,1,23416.0,124.0,284,1,1,False,False
0,21,1,8.0,0,1,77479.0,160.0,297,0,0,True,False
1,33,1,28.0,0,1,41453.0,163.0,196,0,0,False,False
1,42,1,8.0,0,0,35976.0,124.0,292,0,0,False,False
1,24,1,28.0,1,0,73824.0,152.0,58,0,0,True,False
1,25,1,8.0,0,1,2630.0,152.0,113,0,0,True,False
0,21,1,46.0,1,0,23685.0,160.0,151,0,0,True,False
1,38,1,8.0,1,0,37336.0,7.0,248,0,0,False,False
1,80,1,46.0,1,0,27128.0,26.0,90,0,0,False,False
1,23,1,21.0,1,0,20209.0,152.0,139,0,0,True,False
1,40,1,46.0,0,1,34142.0,124.0,205,0,0,False,False
0,37,1,39.0,0,1,2630.0,157.0,123,0,0,False,False
0,43,1,28.0,0,1,41901.0,124.0,243,0,0,False,False
1,48,1,6.0,0,1,30841.0,26.0,84,0,0,False,False
1,36,1,28.0,0,1,36691.0,124.0,143,0,0,False,False
1,39,1,48.0,0,1,2630.0,156.0,227,0,0,False,False
0,42,1,35.0,0,1,40281.0,26.0,54,1,1,False,False
1,67,1,21.0,0,1,30056.0,26.0,222,0,0,False,False
1,60,1,28.0,0,0,59080.0,26.0,261,0,0,False,False
1,21,1,50.0,0,1,33468.0,160.0,143,0,0,True,False
0,21,1,36.0,1,1,28901.0,152.0,22,0,0,True,False
1,57,1,2.0,1,0,24766.0,152.0,157,0,0,False,False
0,36,1,37.0,1,0,29600.0,152.0,262,0,0,False,False
1,69,1,33.0,0,1,42695.0,124.0,135,0,0,False,False
1,27,1,29.0,1,1,2630.0,1.0,67,0,0,True,False
0,25,1,6.0,1,0,27941.0,152.0,136,0,0,True,False
1,23,1,24.0,1,0,28597.0,26.0,116,0,0,True,False
0,32,1,33.0,0,1,2630.0,124.0,140,0,0,True,False
0,40,1,9.0,0,1,36075.0,152.0,100,0,0,False,False
0,70,1,2.0,1,0,28551.0,130.0,222,0,0,False,False
0,25,1,29.0,0,1,32292.0,152.0,83,0,0,True,False
0,24,1,41.0,1,0,2630.0,152.0,118,0,0,True,False
1,65,1,48.0,0,1,2630.0,26.0,122,1,1,False,False
0,25,1,32.0,1,0,41173.0,152.0,150,0,0,True,False
1,43,1,28.0,0,1,37729.0,122.0,141,0,0,False,False
1,38,1,43.0,1,0,34808.0,26.0,208,0,0,False,False
0,20,1,39.0,0,1,32398.0,160.0,243,0,0,True,False
1,59,1,15.0,1,0,49616.0,26.0,102,0,0,False,False
0,34,1,30.0,0,1,2630.0,152.0,259,0,0,False,False
0,23,1,3.0,1,1,20569.0,160.0,160,0,0,True,False
1,30,1,50.0,1,0,2630.0,152.0,50,0,0,True,False
0,41,1,28.0,0,1,38437.0,26.0,52,0,0,False,False
0,25,1,27.0,1,0,27821.0,152.0,107,0,0,True,False
1,43,1,15.0,0,1,46527.0,124.0,243,0,0,False,False
1,22,1,36.0,1,0,37622.0,152.0,155,0,0,True,False
1,63,1,41.0,1,0,2630.0,26.0,173,0,0,False,False
0,39,1,29.0,0,1,29996.0,124.0,84,0,0,False,False
1,51,1,39.0,1,1,54943.0,124.0,238,0,0,False,False
0,27,1,21.0,1,0,42194.0,152.0,50,0,0,True,False
1,46,1,36.0,1,0,27280.0,124.0,251,0,0,False,False
0,22,1,8.0,0,1,25614.0,152.0,231,0,0,True,False
1,40,1,8.0,1,0,41706.0,124.0,102,0,0,False,False
0,20,1,35.0,1,0,31387.0,160.0,120,0,0,True,False
0,33,1,11.0,0,1,2630.0,26.0,41,0,0,False,False
1,39,1,8.0,0,1,24160.0,124.0,144,1,1,False,False
0,29,1,10.0,1,0,26700.0,152.0,14,0,0,True,False
1,44,1,28.0,0,1,2630.0,156.0,139,1,1,False,False
1,43,1,47.0,0,1,41520.0,26.0,145,0,0,False,False
1,24,1,33.0,1,0,30474.0,152.0,291,0,0,True,False
0,28,1,11.0,1,0,45655.0,152.0,80,0,0,True,False
0,35,1,9.0,1,0,24752.0,124.0,181,0,0,False,False
1,41,1,28.0,0,1,35526.0,125.0,19,1,1,False,False
1,21,1,8.0,0,1,40472.0,160.0,102,0,0,True,False
0,43,1,41.0,0,1,33996.0,124.0,85,1,1,False,False
0,51,1,28.0,0,1,27804.0,26.0,212,1,1,False,False
1,20,1,15.0,1,0,38225.0,160.0,71,0,0,True,False
0,25,1,40.0,0,1,24094.0,152.0,97,0,0,True,False
1,31,1,48.0,0,0,2630.0,15.0,156,0,0,False,False
1,41,1,19.0,0,0,27755.0,61.0,105,0,0,False,False
1,79,1,3.0,0,1,24522.0,30.0,171,0,0,False,False
0,23,1,2.0,1,0,35772.0,152.0,226,0,0,True,False
1,64,1,29.0,1,1,40403.0,26.0,142,0,0,False,False
1,43,1,28.0,0,1,35114.0,55.0,109,0,0,False,False
