id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
106191,Male,43,1,28.0,0,> 2 Years,Yes,36013.0,26.0,79,1
358062,Female,57,1,8.0,0,1-2 Year,Yes,48273.0,26.0,183,0
120011,Male,38,1,38.0,1,1-2 Year,Yes,32099.0,124.0,173,0
330940,Female,24,1,35.0,1,< 1 Year,No,26464.0,152.0,258,0
114236,Male,69,1,28.0,0,1-2 Year,Yes,34110.0,124.0,201,0
82704,Male,45,1,28.0,1,1-2 Year,No,28308.0,26.0,100,0
26500,Male,29,1,28.0,0,< 1 Year,Yes,37489.0,152.0,140,0
232007,Male,60,1,28.0,0,1-2 Year,No,24774.0,124.0,277,0
87635,Male,56,1,28.0,0,1-2 Year,Yes,30292.0,26.0,65,0
373264,Female,37,1,14.0,1,1-2 Year,No,21253.0,152.0,183,0
373467,Male,43,1,28.0,1,1-2 Year,No,40109.0,26.0,158,0
66116,Male,30,1,18.0,0,1-2 Year,Yes,28992.0,131.0,19,0
173846,Male,46,1,28.0,0,1-2 Year,Yes,39077.0,13.0,267,0
84275,Female,22,1,6.0,1,< 1 Year,No,19317.0,160.0,169,0
76260,Male,28,1,11.0,0,< 1 Year,No,2630.0,152.0,172,0
88826,Female,27,1,34.0,0,< 1 Year,No,21172.0,152.0,61,0
264928,Male,67,1,28.0,0,1-2 Year,Yes,2630.0,124.0,46,0
150946,Male,32,1,15.0,1,< 1 Year,No,41810.0,152.0,234,0
376695,Male,22,1,33.0,1,< 1 Year,No,27699.0,152.0,198,0
151946,Male,48,1,15.0,0,1-2 Year,No,36958.0,124.0,126,0
16370,Male,45,1,39.0,0,> 2 Years,Yes,31104.0,25.0,177,0
259523,Female,25,1,6.0,1,< 1 Year,No,27941.0,152.0,136,0
260649,Male,54,1,28.0,0,1-2 Year,Yes,34058.0,163.0,173,1
48538,Male,25,1,29.0,1,< 1 Year,No,48688.0,152.0,296,0
147180,Male,40,1,35.0,0,1-2 Year,Yes,24936.0,124.0,98,1
212398,Female,68,1,8.0,0,1-2 Year,Yes,32752.0,124.0,182,0
38774,Male,44,1,28.0,0,1-2 Year,Yes,45809.0,124.0,52,0
293826,Female,38,1,35.0,0,1-2 Year,Yes,31733.0,26.0,270,1
158491,Male,54,1,33.0,0,1-2 Year,Yes,37641.0,26.0,144,0
83097,Male,23,1,8.0,1,< 1 Year,No,43555.0,152.0,108,0
219227,Female,25,1,28.0,1,< 1 Year,No,48620.0,152.0,291,0
260035,Male,52,1,28.0,0,1-2 Year,Yes,67185.0,26.0,191,1
149331,Male,23,1,28.0,1,< 1 Year,No,21453.0,152.0,263,0
1760,Female,50,1,50.0,1,1-2 Year,No,28606.0,122.0,77,0
271664,Female,29,1,15.0,0,1-2 Year,Yes,37000.0,154.0,140,0
59867,Male,24,1,8.0,1,< 1 Year,No,37273.0,152.0,19,0
252499,Male,26,1,28.0,0,< 1 Year,Yes,24652.0,152.0,151,1
379893,Male,58,1,28.0,0,1-2 Year,Yes,50285.0,122.0,272,0
374896,Female,52,1,26.0,0,1-2 Year,No,43090.0,22.0,281,0
303757,Female,49,1,41.0,1,1-2 Year,No,32838.0,26.0,97,0
270709,Female,41,1,28.0,0,1-2 Year,Yes,41083.0,124.0,26,1
13019,Male,26,1,28.0,1,< 1 Year,Yes,47828.0,163.0,106,0
101495,Male,39,1,28.0,0,1-2 Year,Yes,28413.0,124.0,199,0
193482,Male,68,1,28.0,1,1-2 Year,No,37536.0,122.0,190,0
374342,Female,24,1,9.0,1,< 1 Year,No,2630.0,152.0,244,0
374492,Female,22,1,2.0,1,< 1 Year,No,37068.0,152.0,81,0
187471,Female,64,1,8.0,0,1-2 Year,Yes,2630.0,30.0,279,0
47902,Male,36,1,8.0,0,1-2 Year,Yes,29770.0,19.0,290,0
261290,Male,79,1,3.0,0,1-2 Year,Yes,24522.0,30.0,171,0
284167,Male,25,1,24.0,0,< 1 Year,Yes,23911.0,152.0,278,0
191697,Male,74,1,28.0,0,1-2 Year,No,85290.0,26.0,72,0
290675,Male,35,1,38.0,0,1-2 Year,Yes,35079.0,154.0,54,1
8178,Female,26,1,8.0,1,< 1 Year,No,25160.0,152.0,243,0
327130,Female,21,1,9.0,0,< 1 Year,Yes,29421.0,152.0,283,0
108110,Male,25,1,41.0,0,< 1 Year,Yes,58120.0,152.0,230,1
217027,Female,22,1,6.0,0,< 1 Year,Yes,26135.0,152.0,103,0
134953,Male,70,1,28.0,0,1-2 Year,Yes,2630.0,124.0,38,0
92183,Male,27,1,45.0,1,< 1 Year,No,23740.0,152.0,252,0
161329,Male,45,1,27.0,0,1-2 Year,Yes,34630.0,154.0,193,0
30149,Male,31,1,31.0,0,< 1 Year,Yes,2630.0,152.0,47,0
309853,Male,71,1,25.0,0,1-2 Year,Yes,28312.0,30.0,59,0
156504,Female,21,1,46.0,1,< 1 Year,No,26116.0,160.0,194,0
151670,Female,42,1,28.0,0,1-2 Year,Yes,35686.0,13.0,79,0
116415,Male,51,1,28.0,0,1-2 Year,Yes,43712.0,26.0,155,0
93418,Female,25,1,8.0,1,< 1 Year,No,38471.0,152.0,74,0
19798,Male,24,1,29.0,1,< 1 Year,No,49556.0,152.0,204,0
175520,Male,65,1,28.0,0,> 2 Years,Yes,36070.0,26.0,84,0
174430,Male,47,1,37.0,0,1-2 Year,Yes,47259.0,124.0,283,1
132192,Male,31,1,47.0,1,< 1 Year,No,45067.0,152.0,255,0
368781,Male,38,1,23.0,1,1-2 Year,Yes,24047.0,26.0,159,0
165019,Female,27,1,28.0,1,< 1 Year,No,40358.0,152.0,231,0
11143,Male,57,1,3.0,1,1-2 Year,No,29053.0,26.0,205,0
309131,Female,23,1,37.0,1,< 1 Year,No,22189.0,152.0,124,0
204917,Female,42,1,28.0,1,1-2 Year,No,36154.0,125.0,268,0
299620,Female,25,1,37.0,0,< 1 Year,Yes,29246.0,152.0,196,0
11627,Female,39,1,41.0,0,1-2 Year,Yes,22060.0,124.0,131,0
236995,Male,23,1,11.0,1,< 1 Year,No,35105.0,152.0,255,0
281241,Female,21,1,6.0,0,< 1 Year,Yes,18898.0,152.0,107,0
88042,Male,21,1,15.0,0,< 1 Year,No,27545.0,160.0,262,0
348415,Female,30,1,8.0,0,< 1 Year,No,39582.0,152.0,198,0
359861,Female,25,1,8.0,1,< 1 Year,No,35947.0,152.0,216,0
196823,Male,51,1,28.0,0,1-2 Year,Yes,54154.0,26.0,272,0
286416,Female,32,1,28.0,0,1-2 Year,Yes,41338.0,156.0,100,1
76563,Female,23,1,45.0,1,< 1 Year,No,30837.0,152.0,12,0
10588,Male,22,1,6.0,0,< 1 Year,Yes,25806.0,152.0,118,1
20190,Male,60,1,28.0,1,1-2 Year,No,48456.0,124.0,192,0
184362,Male,35,1,6.0,1,1-2 Year,No,34942.0,152.0,290,0
374961,Male,24,1,50.0,1,< 1 Year,No,42107.0,152.0,253,0
132706,Male,55,1,18.0,0,1-2 Year,Yes,35377.0,26.0,235,0
292636,Female,51,1,28.0,0,1-2 Year,Yes,60496.0,122.0,288,0
8413,Female,24,1,43.0,1,< 1 Year,No,30124.0,152.0,104,0
216294,Female,62,1,28.0,0,1-2 Year,Yes,69601.0,60.0,229,0
246700,Female,40,1,28.0,0,1-2 Year,Yes,40057.0,124.0,208,0
309169,Male,42,1,28.0,1,1-2 Year,No,32994.0,26.0,103,0
355792,Female,27,1,24.0,1,< 1 Year,No,25034.0,160.0,34,0
122995,Female,20,1,46.0,0,< 1 Year,Yes,19692.0,160.0,154,0
320978,Female,22,1,2.0,1,< 1 Year,No,23451.0,152.0,163,0
258828,Female,69,1,50.0,1,1-2 Year,No,44038.0,8.0,95,0
121855,Female,24,1,28.0,1,< 1 Year,No,30704.0,152.0,150,0
12078,Female,20,1,39.0,0,< 1 Year,No,30262.0,160.0,222,0
305993,Male,32,1,8.0,0,1-2 Year,Yes,57435.0,124.0,201,0
244132,Female,24,1,25.0,0,< 1 Year,No,2630.0,152.0,102,0
261528,Male,59,1,28.0,0,1-2 Year,Yes,29879.0,124.0,122,0
90123,Male,34,1,41.0,0,1-2 Year,Yes,2630.0,156.0,198,0
171983,Male,52,1,8.0,0,1-2 Year,Yes,33404.0,4.0,161,0
290130,Female,27,1,41.0,1,< 1 Year,No,26552.0,152.0,110,0
224102,Male,34,1,28.0,1,1-2 Year,No,39926.0,124.0,49,0
289979,Male,31,1,48.0,0,> 2 Years,Yes,2630.0,156.0,153,0
217028,Female,46,1,33.0,1,1-2 Year,No,30824.0,26.0,95,0
200543,Female,42,1,14.0,0,1-2 Year,No,34202.0,152.0,130,0
215079,Female,48,1,28.0,0,1-2 Year,Yes,45920.0,124.0,116,0
354136,Female,22,1,6.0,1,< 1 Year,No,30578.0,152.0,44,0
316642,Female,57,1,28.0,0,1-2 Year,Yes,27489.0,122.0,233,0
221774,Male,29,1,28.0,0,< 1 Year,No,36184.0,152.0,118,0
271985,Male,24,1,39.0,0,< 1 Year,Yes,33799.0,152.0,89,0
210514,Male,23,1,15.0,1,< 1 Year,No,27143.0,152.0,50,0
126948,Male,28,1,10.0,1,< 1 Year,No,28654.0,152.0,164,0
199286,Female,33,1,41.0,1,1-2 Year,No,37208.0,26.0,240,0
111315,Male,24,1,30.0,1,< 1 Year,No,27582.0,152.0,235,0
101471,Female,47,1,28.0,0,1-2 Year,Yes,27744.0,26.0,212,0
236528,Male,23,1,30.0,0,< 1 Year,Yes,32615.0,152.0,69,0
179871,Male,24,1,30.0,0,< 1 Year,Yes,32002.0,152.0,32,0
338847,Male,23,1,8.0,1,< 1 Year,No,38582.0,152.0,148,0
63836,Male,24,1,3.0,1,< 1 Year,No,2630.0,160.0,278,0
17574,Male,54,1,28.0,0,1-2 Year,Yes,49998.0,26.0,213,0
242680,Female,65,1,28.0,0,1-2 Year,Yes,49557.0,26.0,286,0
25068,Female,23,1,36.0,0,< 1 Year,Yes,35131.0,152.0,28,0
104418,Female,70,1,33.0,0,1-2 Year,Yes,2630.0,26.0,217,1
49555,Female,38,1,30.0,0,1-2 Year,Yes,33786.0,124.0,149,1
368080,Male,28,1,28.0,1,< 1 Year,No,57493.0,152.0,237,0
346459,Male,41,1,28.0,0,1-2 Year,Yes,42304.0,124.0,254,0
359933,Male,48,1,28.0,0,1-2 Year,Yes,36677.0,26.0,40,1
276284,Female,29,1,28.0,1,1-2 Year,No,35172.0,124.0,33,0
353556,Female,22,1,28.0,0,< 1 Year,Yes,43584.0,26.0,116,1
316692,Female,43,1,28.0,1,1-2 Year,No,37570.0,124.0,110,0
340867,Male,40,1,46.0,1,1-2 Year,No,18859.0,124.0,190,0
95805,Male,57,1,2.0,1,1-2 Year,No,24766.0,152.0,157,0
30681,Female,24,1,28.0,1,< 1 Year,No,76648.0,152.0,80,0
51700,Female,64,1,45.0,0,1-2 Year,Yes,25490.0,26.0,155,0
355376,Female,23,1,37.0,0,< 1 Year,No,29944.0,152.0,189,0
212624,Male,48,1,29.0,0,> 2 Years,Yes,26804.0,124.0,134,1
129024,Female,50,1,25.0,0,1-2 Year,Yes,28477.0,156.0,250,1
188571,Male,52,1,28.0,1,1-2 Year,No,20520.0,26.0,30,0
203996,Female,22,1,6.0,1,< 1 Year,No,54460.0,152.0,224,0
277437,Male,21,1,11.0,0,< 1 Year,Yes,57953.0,160.0,254,0
114478,Male,23,1,50.0,1,< 1 Year,No,47493.0,152.0,78,0
104763,Male,76,1,28.0,1,1-2 Year,No,24417.0,124.0,173,0
199125,Female,79,1,33.0,0,1-2 Year,Yes,30534.0,124.0,234,0
305469,Male,32,1,39.0,1,1-2 Year,No,2630.0,156.0,297,0
117714,Male,67,1,5.0,0,1-2 Year,No,26290.0,26.0,186,0
199049,Female,23,1,8.0,0,< 1 Year,Yes,41258.0,152.0,44,0
49952,Female,22,1,15.0,1,< 1 Year,No,33409.0,160.0,178,0
171703,Male,68,1,6.0,1,1-2 Year,No,29638.0,26.0,287,0
13878,Male,25,1,33.0,1,< 1 Year,No,24311.0,152.0,139,0
235174,Male,24,1,44.0,1,< 1 Year,No,25058.0,152.0,205,0
243536,Male,64,1,0.0,0,1-2 Year,Yes,2630.0,7.0,205,0
264503,Male,47,1,50.0,0,1-2 Year,Yes,2630.0,157.0,27,0
217570,Female,21,1,28.0,0,< 1 Year,Yes,39745.0,160.0,47,0
21605,Male,73,1,15.0,1,1-2 Year,No,2630.0,124.0,186,0
65601,Female,26,1,46.0,1,< 1 Year,Yes,37804.0,124.0,207,0
262830,Female,23,1,8.0,1,< 1 Year,No,38754.0,152.0,188,0
147587,Female,26,1,28.0,1,< 1 Year,No,31829.0,152.0,236,0
331564,Male,64,1,11.0,0,1-2 Year,Yes,35076.0,124.0,29,0
310937,Male,53,1,7.0,0,1-2 Year,Yes,84398.0,26.0,19,1
360760,Female,27,1,21.0,1,< 1 Year,No,42194.0,152.0,50,0
204744,Female,26,1,28.0,1,< 1 Year,No,43358.0,152.0,248,0
79494,Male,51,1,39.0,1,1-2 Year,Yes,54943.0,124.0,238,0
26805,Male,25,1,45.0,1,1-2 Year,No,29284.0,124.0,35,0
82617,Male,24,1,28.0,1,< 1 Year,No,31279.0,152.0,43,0
342214,Male,43,1,11.0,0,1-2 Year,Yes,35552.0,26.0,89,1
358379,Male,41,1,24.0,0,1-2 Year,Yes,21253.0,124.0,34,0
4535,Male,69,1,17.0,0,1-2 Year,Yes,46150.0,124.0,55,1
238790,Female,49,1,51.0,1,1-2 Year,No,34560.0,122.0,202,0
223229,Female,56,1,40.0,0,1-2 Year,Yes,31000.0,26.0,92,0
348167,Female,37,1,28.0,1,1-2 Year,No,2630.0,124.0,262,0
136641,Female,65,1,30.0,1,1-2 Year,No,33132.0,152.0,152,0
23481,Female,24,1,18.0,1,< 1 Year,No,34826.0,152.0,38,0
275584,Male,26,1,33.0,1,< 1 Year,No,20276.0,152.0,176,0
329387,Female,26,1,36.0,1,< 1 Year,No,35076.0,152.0,95,0
246105,Female,29,1,15.0,0,< 1 Year,Yes,30018.0,152.0,266,0
5910,Female,25,1,41.0,1,< 1 Year,No,45047.0,152.0,134,0
230452,Female,40,1,23.0,1,1-2 Year,No,36945.0,124.0,175,0
83632,Male,25,1,18.0,1,< 1 Year,No,28702.0,152.0,279,0
94592,Female,48,1,28.0,1,1-2 Year,No,2630.0,124.0,167,0
220887,Female,47,1,41.0,0,1-2 Year,Yes,36138.0,124.0,119,1
369360,Female,52,1,38.0,0,1-2 Year,Yes,35449.0,26.0,147,1
372969,Female,23,1,45.0,0,< 1 Year,No,24112.0,152.0,53,0
363792,Female,53,1,28.0,0,1-2 Year,Yes,46541.0,122.0,276,0
251197,Female,25,1,28.0,1,< 1 Year,No,57160.0,152.0,105,0
257089,Male,53,1,23.0,0,1-2 Year,Yes,34867.0,26.0,113,0
6718,Male,52,1,28.0,0,1-2 Year,Yes,2630.0,26.0,155,1
94675,Male,58,1,28.0,1,1-2 Year,No,2630.0,124.0,98,0
284475,Male,58,1,46.0,1,1-2 Year,No,24566.0,26.0,11,0
125644,Male,34,1,28.0,0,1-2 Year,Yes,2630.0,157.0,152,0
1074,Male,50,1,48.0,1,1-2 Year,No,2630.0,26.0,114,0
168828,Male,68,1,28.0,1,1-2 Year,No,35429.0,122.0,64,0
107037,Male,46,1,47.0,1,1-2 Year,No,26730.0,26.0,262,0
129611,Male,54,1,46.0,0,1-2 Year,Yes,31541.0,155.0,225,0
315447,Male,26,1,41.0,1,< 1 Year,No,28894.0,152.0,50,0
72719,Male,40,1,28.0,0,1-2 Year,Yes,33418.0,124.0,193,1
243504,Male,47,1,29.0,1,1-2 Year,No,2630.0,135.0,105,0
18174,Female,44,1,28.0,0,1-2 Year,Yes,38913.0,26.0,274,0
360614,Male,56,1,13.0,0,1-2 Year,Yes,32482.0,124.0,258,0
274038,Male,24,1,13.0,1,< 1 Year,No,20708.0,152.0,79,0
353729,Female,24,1,28.0,1,< 1 Year,No,47506.0,152.0,164,0
309214,Male,52,1,4.0,1,1-2 Year,No,39298.0,124.0,25,0
182186,Male,40,1,28.0,0,1-2 Year,Yes,36699.0,124.0,271,1
318253,Male,43,1,28.0,1,1-2 Year,No,27574.0,26.0,94,0
3450,Male,25,1,46.0,1,< 1 Year,No,30466.0,152.0,286,0
273962,Male,25,1,28.0,1,< 1 Year,No,40540.0,152.0,169,0
18647,Male,25,1,28.0,0,< 1 Year,Yes,35506.0,152.0,169,0
174077,Male,32,1,11.0,1,< 1 Year,No,29929.0,152.0,73,0
172832,Male,26,1,35.0,1,< 1 Year,No,31078.0,152.0,185,0
214541,Male,51,1,48.0,0,1-2 Year,No,2630.0,26.0,170,0
139053,Male,34,1,28.0,0,1-2 Year,Yes,29905.0,124.0,181,1
4960,Female,22,1,30.0,1,< 1 Year,No,30422.0,152.0,84,0
208343,Female,38,1,9.0,0,1-2 Year,Yes,28210.0,31.0,197,0
273940,Male,31,1,41.0,0,< 1 Year,Yes,2630.0,156.0,20,0
212747,Male,40,1,28.0,1,1-2 Year,No,2630.0,26.0,157,0
58656,Male,43,1,23.0,1,1-2 Year,No,33465.0,26.0,274,0
38985,Female,30,1,28.0,1,< 1 Year,No,55073.0,124.0,19,0
183180,Male,32,1,12.0,1,< 1 Year,No,2630.0,160.0,223,0
369490,Female,66,1,29.0,1,1-2 Year,No,23693.0,124.0,271,0
101502,Female,30,1,49.0,0,< 1 Year,Yes,29537.0,152.0,116,0
81327,Female,24,1,8.0,1,< 1 Year,No,45128.0,152.0,252,0
232901,Male,44,1,18.0,1,1-2 Year,Yes,2630.0,26.0,44,0
207353,Female,72,1,30.0,0,1-2 Year,Yes,30940.0,26.0,82,0
298751,Female,22,1,21.0,1,< 1 Year,No,44554.0,152.0,224,0
79510,Female,22,1,19.0,1,< 1 Year,No,54559.0,152.0,87,0
363645,Male,28,1,28.0,1,< 1 Year,No,61534.0,152.0,121,0
35781,Female,23,1,18.0,1,< 1 Year,No,29859.0,152.0,183,0
11421,Male,67,1,28.0,0,> 2 Years,Yes,37500.0,124.0,46,1
27510,Female,36,1,28.0,0,1-2 Year,Yes,24595.0,154.0,19,1
61375,Female,64,1,14.0,1,1-2 Year,No,40671.0,124.0,37,0
280857,Male,21,1,37.0,0,< 1 Year,No,45391.0,152.0,173,0
125147,Male,24,1,15.0,0,< 1 Year,No,25856.0,152.0,256,0
216094,Male,25,1,30.0,1,< 1 Year,No,38837.0,152.0,179,0
17565,Male,24,1,10.0,0,< 1 Year,Yes,31833.0,152.0,95,1
243716,Female,44,1,30.0,1,1-2 Year,No,40634.0,152.0,90,0
216109,Male,63,1,13.0,1,1-2 Year,Yes,30321.0,124.0,154,0
121540,Male,31,1,30.0,1,< 1 Year,No,29248.0,152.0,157,0
264612,Male,48,1,37.0,0,1-2 Year,Yes,40414.0,26.0,77,0
159764,Male,35,1,9.0,0,< 1 Year,No,2630.0,1.0,203,0
280276,Male,45,1,22.0,0,1-2 Year,Yes,2630.0,30.0,202,0
90953,Male,47,1,28.0,0,> 2 Years,Yes,85787.0,26.0,116,0
201378,Male,55,1,28.0,0,1-2 Year,Yes,2630.0,124.0,214,0
266262,Female,30,1,15.0,1,< 1 Year,No,40719.0,152.0,283,0
369401,Female,23,1,15.0,1,< 1 Year,No,27785.0,152.0,18,0
267711,Male,69,1,33.0,0,1-2 Year,Yes,42695.0,124.0,135,0
172411,Male,26,1,30.0,1,< 1 Year,No,29227.0,152.0,41,0
203298,Male,38,1,30.0,0,1-2 Year,Yes,37723.0,140.0,145,0
283915,Male,60,1,46.0,0,1-2 Year,Yes,34883.0,11.0,62,0
165943,Female,24,1,11.0,1,< 1 Year,No,28736.0,152.0,163,0
209898,Female,38,1,8.0,0,1-2 Year,Yes,30490.0,124.0,81,0
123147,Female,24,1,25.0,1,< 1 Year,No,27606.0,152.0,259,0
160587,Female,24,1,46.0,0,< 1 Year,Yes,34529.0,152.0,178,0
292208,Male,71,1,28.0,1,1-2 Year,No,64065.0,124.0,179,0
307122,Female,25,1,37.0,0,< 1 Year,No,22243.0,152.0,161,0
162283,Male,44,1,8.0,0,1-2 Year,Yes,28855.0,124.0,37,0
7272,Female,27,1,28.0,1,< 1 Year,No,39187.0,152.0,250,0
163915,Female,47,1,28.0,0,1-2 Year,Yes,47115.0,26.0,255,0
377020,Female,43,1,28.0,0,1-2 Year,Yes,2630.0,26.0,281,1
365414,Male,24,1,35.0,1,< 1 Year,No,30168.0,152.0,253,0
31475,Female,67,1,33.0,0,> 2 Years,Yes,2630.0,26.0,62,0
254227,Male,30,1,46.0,1,< 1 Year,No,36721.0,160.0,58,0
29506,Male,22,1,35.0,1,< 1 Year,No,49422.0,152.0,276,0
311923,Male,42,1,28.0,0,1-2 Year,Yes,43222.0,26.0,57,0
153391,Male,20,1,6.0,0,< 1 Year,Yes,19033.0,160.0,94,0
241106,Female,41,1,1.0,0,1-2 Year,No,2630.0,156.0,256,0
44755,Male,21,1,50.0,1,< 1 Year,No,36986.0,160.0,199,0
296051,Female,27,1,6.0,1,< 1 Year,No,26055.0,152.0,82,0
32604,Female,56,1,28.0,0,1-2 Year,Yes,36666.0,60.0,174,0
169414,Female,38,1,7.0,0,1-2 Year,No,40573.0,156.0,231,0
79766,Male,64,1,28.0,0,1-2 Year,Yes,107115.0,25.0,293,1
250726,Female,47,1,46.0,0,1-2 Year,Yes,36619.0,26.0,267,0
379530,Female,40,1,28.0,0,1-2 Year,Yes,41737.0,26.0,266,1
93459,Male,36,1,28.0,0,1-2 Year,Yes,24535.0,154.0,44,0
71406,Male,29,1,16.0,1,< 1 Year,No,29018.0,151.0,186,0
121596,Male,70,1,5.0,0,1-2 Year,Yes,20953.0,26.0,215,1
88710,Male,26,1,47.0,0,< 1 Year,Yes,2630.0,152.0,113,0
142306,Female,23,1,25.0,1,< 1 Year,No,28420.0,160.0,47,0
33712,Male,47,1,50.0,0,1-2 Year,Yes,25259.0,124.0,32,1
86731,Male,30,1,12.0,1,< 1 Year,No,26763.0,152.0,23,0
280492,Female,25,1,19.0,1,< 1 Year,No,28299.0,152.0,158,0
167062,Male,60,1,50.0,0,1-2 Year,Yes,21859.0,8.0,22,0
750,Male,44,1,28.0,1,1-2 Year,Yes,33844.0,26.0,81,0
208600,Male,50,1,48.0,0,1-2 Year,Yes,2630.0,124.0,100,0
84644,Male,26,1,8.0,1,< 1 Year,No,43829.0,152.0,216,0
78234,Female,25,1,11.0,1,< 1 Year,No,35842.0,152.0,64,0
9172,Male,59,1,28.0,0,1-2 Year,Yes,31291.0,26.0,273,0
313089,Female,25,1,6.0,1,< 1 Year,No,21293.0,152.0,259,0
21033,Female,29,1,28.0,0,< 1 Year,Yes,49466.0,124.0,106,1
184195,Female,22,1,2.0,1,< 1 Year,No,24169.0,152.0,71,0
253121,Male,24,1,12.0,1,1-2 Year,No,41043.0,124.0,233,0
231197,Male,33,1,8.0,0,< 1 Year,Yes,31443.0,26.0,44,1
305456,Female,29,1,3.0,0,1-2 Year,No,24191.0,124.0,69,0
313940,Male,23,1,3.0,1,< 1 Year,No,21871.0,152.0,56,0
252425,Male,23,1,29.0,0,< 1 Year,Yes,36525.0,152.0,209,0
302871,Male,40,1,28.0,0,1-2 Year,Yes,36142.0,124.0,285,0
361617,Male,42,1,13.0,0,1-2 Year,Yes,2630.0,163.0,291,0
38332,Male,37,1,8.0,0,1-2 Year,Yes,51281.0,124.0,246,0
74370,Female,20,1,30.0,0,< 1 Year,Yes,29783.0,160.0,262,0
280571,Male,44,1,35.0,0,1-2 Year,Yes,21763.0,124.0,156,0
13286,Female,47,1,28.0,0,1-2 Year,Yes,28704.0,26.0,43,0
246477,Male,24,1,28.0,1,< 1 Year,No,50529.0,152.0,117,0
365866,Female,21,1,35.0,1,< 1 Year,No,19545.0,160.0,15,0
274699,Male,45,1,28.0,0,1-2 Year,Yes,63614.0,124.0,160,0
343466,Male,22,1,29.0,1,< 1 Year,No,51379.0,152.0,119,0
189322,Female,44,1,28.0,1,1-2 Year,No,36657.0,26.0,159,0
171003,Male,49,1,28.0,1,1-2 Year,No,54070.0,26.0,188,0
109252,Male,25,1,28.0,1,< 1 Year,No,48951.0,152.0,76,0
48777,Female,49,1,25.0,0,1-2 Year,Yes,2630.0,163.0,225,1
126869,Male,53,1,28.0,0,1-2 Year,No,38034.0,124.0,287,0
256957,Male,71,1,41.0,0,1-2 Year,Yes,52436.0,26.0,61,0
379762,Male,24,1,39.0,0,< 1 Year,Yes,41894.0,152.0,246,0
299491,Female,60,1,3.0,1,1-2 Year,No,2630.0,124.0,252,0
12750,Male,65,1,28.0,0,1-2 Year,Yes,2630.0,13.0,159,0
205256,Male,37,1,46.0,0,1-2 Year,Yes,2630.0,160.0,33,0
302772,Female,24,1,28.0,1,< 1 Year,No,39334.0,152.0,190,0
186425,Male,50,1,19.0,0,1-2 Year,Yes,35139.0,25.0,186,1
220574,Male,43,1,8.0,0,1-2 Year,Yes,27605.0,124.0,227,0
364212,Female,24,1,50.0,1,< 1 Year,No,37169.0,152.0,102,0
281001,Male,44,1,28.0,1,1-2 Year,Yes,26866.0,23.0,266,0
224659,Male,23,1,41.0,1,< 1 Year,No,41413.0,152.0,267,0
188393,Female,40,1,9.0,0,1-2 Year,Yes,36075.0,152.0,100,0
129859,Male,54,1,33.0,0,1-2 Year,Yes,32270.0,26.0,131,0
294364,Female,37,1,28.0,1,1-2 Year,No,28300.0,26.0,204,0
21267,Male,79,1,36.0,0,1-2 Year,Yes,39390.0,26.0,109,0
126194,Female,27,1,8.0,1,< 1 Year,No,38439.0,160.0,209,0
309983,Female,22,1,46.0,0,< 1 Year,Yes,32160.0,152.0,25,0
299240,Male,37,1,3.0,0,1-2 Year,Yes,2630.0,160.0,35,0
288298,Male,46,0,29.0,0,1-2 Year,Yes,40502.0,124.0,79,0
364010,Female,21,1,9.0,1,< 1 Year,No,2630.0,160.0,157,0
202728,Male,40,1,36.0,0,1-2 Year,Yes,2630.0,26.0,258,0
116561,Male,43,1,8.0,0,1-2 Year,Yes,40906.0,26.0,121,0
334189,Male,49,1,41.0,1,1-2 Year,No,32307.0,109.0,142,0
51993,Female,23,1,37.0,1,< 1 Year,No,43156.0,152.0,201,0
341899,Female,54,1,3.0,0,1-2 Year,Yes,33861.0,124.0,74,0
120829,Male,47,1,28.0,0,1-2 Year,Yes,57968.0,124.0,131,0
205387,Male,37,1,28.0,1,1-2 Year,No,2630.0,124.0,191,0
142068,Female,52,1,28.0,0,1-2 Year,Yes,29838.0,124.0,169,0
239268,Male,35,1,41.0,0,1-2 Year,Yes,2630.0,124.0,236,1
305539,Male,24,1,14.0,1,< 1 Year,No,27911.0,152.0,216,0
188214,Female,75,1,28.0,0,1-2 Year,Yes,44169.0,26.0,14,1
262209,Female,44,1,30.0,0,1-2 Year,Yes,32131.0,26.0,21,0
304088,Male,22,1,8.0,1,< 1 Year,No,43531.0,152.0,204,0
269515,Female,25,1,14.0,1,< 1 Year,No,36817.0,152.0,89,0
106916,Female,32,1,3.0,0,< 1 Year,Yes,25944.0,124.0,19,1
162059,Female,21,1,49.0,1,< 1 Year,Yes,2630.0,160.0,31,0
352205,Male,45,1,28.0,0,1-2 Year,Yes,25741.0,26.0,12,1
11798,Female,20,1,8.0,1,< 1 Year,No,41017.0,160.0,182,0
224565,Male,70,1,31.0,0,1-2 Year,Yes,2630.0,9.0,88,0
211384,Male,33,1,47.0,0,1-2 Year,No,41654.0,154.0,11,0
262798,Female,23,1,50.0,1,< 1 Year,No,26721.0,151.0,156,0
110286,Female,39,1,46.0,0,1-2 Year,Yes,39945.0,124.0,119,0
296438,Male,53,1,8.0,1,1-2 Year,Yes,27473.0,26.0,63,0
349373,Male,44,1,15.0,0,1-2 Year,Yes,27591.0,154.0,62,0
